BUNDLE;GZIP;SIZE
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-image/src/imageupload/imageuploadediting.ts;1479;6105
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-image/src/imageupload/imageuploadprogress.ts;625;2431
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-image/src/imageupload/imageuploadui.ts;509;2037
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-image/src/imageupload/uploadimagecommand.ts;231;697
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-image/src/imageupload/utils.ts;347;1084
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-image/src/imageutils.ts;769;3046
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-image/src/pictureediting.ts;710;2944
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/es-toolkit/dist/compat/function/identity.mjs;27;23
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/es-toolkit/dist/compat/predicate/isObject.mjs;51;75
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-clipboard$dist$index.js.js;169;458
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-core$dist$index.js.js;187;430
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-engine$dist$index.js.js;1041;4605
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-icons$dist$index.js.js;872;3742
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-typing$dist$index.js.js;171;413
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-ui$dist$index.js.js;841;3650
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-undo$dist$index.js.js;104;217
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-upload$dist$index.js.js;102;204
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-utils$dist$index.js.js;693;2178
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-image$dist$index.js.(N2XZVJS2).js:build/node-scripts/import/@ckeditor$ckeditor5-widget$dist$index.js.js;295;888
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-indent/dist/index.js;16;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-indent/src/indent.ts;95;132
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-indent/src/indentblock.ts;669;1978
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-indent/src/indentblockcommand.ts;338;925
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-indent/src/indentcommandbehavior/indentusingclasses.ts;150;300
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-indent/src/indentcommandbehavior/indentusingoffset.ts;186;403
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-indent/src/indentediting.ts;127;203
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-indent/src/indentui.ts;323;745
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-indent$dist$index.js.(LCPOU4JT).js:build/node-scripts/import/@ckeditor$ckeditor5-core$dist$index.js.js;239;417
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-indent$dist$index.js.(LCPOU4JT).js:build/node-scripts/import/@ckeditor$ckeditor5-engine$dist$index.js.js;1347;4606
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-indent$dist$index.js.(LCPOU4JT).js:build/node-scripts/import/@ckeditor$ckeditor5-icons$dist$index.js.js;1127;3740
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-indent$dist$index.js.(LCPOU4JT).js:build/node-scripts/import/@ckeditor$ckeditor5-ui$dist$index.js.js;1083;3641
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-indent$dist$index.js.(LCPOU4JT).js:build/node-scripts/import/@ckeditor$ckeditor5-utils$dist$index.js.js;899;2182
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-language/dist/index.js;16;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-language/src/textpartlanguage.ts;156;317
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-language/src/textpartlanguagecommand.ts;313;831
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-language/src/textpartlanguageediting.ts;436;1000
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-language/src/textpartlanguageui.ts;705;2099
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-language/src/utils.ts;103;120
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-language$dist$index.js.(PUNQJISM).js:build/node-scripts/import/@ckeditor$ckeditor5-core$dist$index.js.js;241;417
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-language$dist$index.js.(PUNQJISM).js:build/node-scripts/import/@ckeditor$ckeditor5-ui$dist$index.js.js;1087;3647
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-language$dist$index.js.(PUNQJISM).js:build/node-scripts/import/@ckeditor$ckeditor5-utils$dist$index.js.js;896;2175
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-line-height/dist/index.js;5057;17599
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-line-height$dist$index.js.(LX34MWV5).js:build/node-scripts/import/@ckeditor$ckeditor5-core$dist$index.js.js;279;430
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-line-height$dist$index.js.(LX34MWV5).js:build/node-scripts/import/@ckeditor$ckeditor5-engine$dist$index.js.js;1546;4606
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-line-height$dist$index.js.(LX34MWV5).js:build/node-scripts/import/@ckeditor$ckeditor5-icons$dist$index.js.js;1288;3741
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-line-height$dist$index.js.(LX34MWV5).js:build/node-scripts/import/@ckeditor$ckeditor5-ui$dist$index.js.js;1250;3648
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-line-height$dist$index.js.(LX34MWV5).js:build/node-scripts/import/@ckeditor$ckeditor5-utils$dist$index.js.js;1034;2179
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/dist/index.js;24;12
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/autolink.ts;1131;3624
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/link.ts;90;137
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/linkcommand.ts;976;3058
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/linkediting.ts;1113;3552
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/linkimage.ts;309;781
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/linkimageediting.ts;856;3212
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/linkimageui.ts;396;990
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/linkui.ts;2907;13852
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/ui/linkbuttonview.ts;154;291
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/ui/linkformview.ts;777;3069
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/ui/linkpreviewbuttonview.ts;195;361
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/ui/linkpropertiesview.ts;463;1481
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/ui/linkprovideritemsview.ts;594;2191
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/unlinkcommand.ts;238;594
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/utils.ts;568;1325
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/utils/automaticdecorators.ts;468;1380
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-link/src/utils/manualdecorator.ts;153;361
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/es-toolkit/dist/compat/string/upperFirst.mjs;37;32
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/es-toolkit/dist/compat/util/toString.mjs;115;176
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/es-toolkit/dist/string/upperFirst.mjs;58;68
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-link$dist$index.js.(YTUMFURA).js:build/node-scripts/import/@ckeditor$ckeditor5-clipboard$dist$index.js.js;199;459
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-link$dist$index.js.(YTUMFURA).js:build/node-scripts/import/@ckeditor$ckeditor5-core$dist$index.js.js;224;430
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-link$dist$index.js.(YTUMFURA).js:build/node-scripts/import/@ckeditor$ckeditor5-engine$dist$index.js.js;1234;4607
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-link$dist$index.js.(YTUMFURA).js:build/node-scripts/import/@ckeditor$ckeditor5-icons$dist$index.js.js;1037;3741
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-link$dist$index.js.(YTUMFURA).js:build/node-scripts/import/@ckeditor$ckeditor5-typing$dist$index.js.js;207;412
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-link$dist$index.js.(YTUMFURA).js:build/node-scripts/import/@ckeditor$ckeditor5-ui$dist$index.js.js;996;3648
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-link$dist$index.js.(YTUMFURA).js:build/node-scripts/import/@ckeditor$ckeditor5-utils$dist$index.js.js;824;2180
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-link$dist$index.js.(YTUMFURA).js:build/node-scripts/import/@ckeditor$ckeditor5-widget$dist$index.js.js;349;889
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/dist/index.js;37;51
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylist.ts;83;141
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylist/legacyconverters.ts;1607;7588
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylist/legacyindentcommand.ts;317;999
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylist/legacylistcommand.ts;524;1894
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylist/legacylistediting.ts;631;2620
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylist/legacylistutils.ts;114;230
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylist/legacyutils.ts;867;3394
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylistproperties.ts;87;152
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylistproperties/legacylistpropertiesediting.ts;1391;6772
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylistproperties/legacylistreversedcommand.ts;186;456
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylistproperties/legacyliststartcommand.ts;192;461
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacylistproperties/legacyliststylecommand.ts;271;754
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacytodolist.ts;86;146
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacytodolist/legacychecktodolistcommand.ts;268;748
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacytodolist/legacytodolistconverters.ts;761;3606
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/legacytodolist/legacytodolistediting.ts;782;2783
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list.ts;77;131
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/adjacentlistssupport.ts;929;3596
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/converters.ts;1521;5873
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/listcommand.ts;494;1736
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/listediting.ts;1895;8464
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/listindentcommand.ts;332;971
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/listmergecommand.ts;488;1593
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/listsplitcommand.ts;198;535
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/listui.ts;132;341
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/listutils.ts;129;309
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/utils.ts;186;458
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/utils/listwalker.ts;467;2034
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/utils/model.ts;741;2928
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/utils/postfixers.ts;288;916
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/list/utils/view.ts;196;529
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listformatting.ts;689;2459
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listformatting/listitemboldintegration.ts;344;1088
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listformatting/listitemfontcolorintegration.ts;346;1203
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listformatting/listitemfontfamilyintegration.ts;350;1243
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listformatting/listitemfontsizeintegration.ts;467;1864
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listformatting/listitemitalicintegration.ts;344;1114
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties.ts;85;146
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/converters.ts;191;469
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/listpropertiesediting.ts;807;3493
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/listpropertiesui.ts;1009;4896
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/listpropertiesutils.ts;121;301
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/listreversedcommand.ts;192;496
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/liststartcommand.ts;196;486
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/liststylecommand.ts;321;963
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/ui/listpropertiesview.ts;925;4186
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/utils/config.ts;161;410
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/listproperties/utils/style.ts;227;1080
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/todolist.ts;81;136
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/todolist/checktodolistcommand.ts;274;783
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/todolist/todocheckboxchangeobserver.ts;145;267
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/todolist/todolistediting.ts;1687;7185
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-list/src/todolist/todolistui.ts;102;179
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-clipboard$dist$index.js.js;182;459
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-core$dist$index.js.js;202;430
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-engine$dist$index.js.js;1116;4607
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-enter$dist$index.js.js;118;238
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-font$dist$index.js.js;226;726
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-icons$dist$index.js.js;931;3742
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-typing$dist$index.js.js;183;413
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-ui$dist$index.js.js;898;3655
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-list$dist$index.js.(GXJLSRO7).js:build/node-scripts/import/@ckeditor$ckeditor5-utils$dist$index.js.js;738;2181
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-markdown-gfm/dist/index.js;14;2
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-markdown-gfm/src/gfmdataprocessor.ts;140;423
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-markdown-gfm/src/html2markdown/html2markdown.ts;329;890
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-markdown-gfm/src/markdown.ts;95;171
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-markdown-gfm/src/markdown2html/markdown2html.ts;282;794
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-markdown-gfm/src/pastefrommarkdownexperimental.ts;573;2011
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ungap/structured-clone/esm/deserialize.js;267;834
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ungap/structured-clone/esm/index.js;74;128
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ungap/structured-clone/esm/serialize.js;505;1651
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/bail/index.js;31;28
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/ccount/index.js;99;172
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/character-entities-html4/index.js;928;3481
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/comma-separated-tokens/index.js;152;310
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/decode-named-character-reference/index.dom.js;101;163
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/extend/index.js;389;1202
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-embedded/lib/index.js;80;240
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-from-dom/lib/index.js;284;902
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-has-property/lib/index.js;85;132
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-is-body-ok-link/lib/index.js;138;287
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-is-element/lib/index.js;330;1093
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-minify-whitespace/lib/block.js;151;429
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-minify-whitespace/lib/content.js;40;46
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-minify-whitespace/lib/index.js;573;1919
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-minify-whitespace/lib/skippable.js;83;162
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-parse-selector/lib/index.js;161;324
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-phrasing/lib/index.js;174;425
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-dom/lib/index.js;525;1863
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/handle/comment.js;141;317
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/handle/doctype.js;75;119
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/handle/element.js;653;2301
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/handle/index.js;124;253
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/handle/raw.js;58;78
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/handle/root.js;37;37
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/handle/text.js;108;193
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/index.js;366;1143
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/omission/closing.js;348;2230
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/omission/omission.js;70;117
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/omission/opening.js;252;944
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-html/lib/omission/util/siblings.js;93;153
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-mdast/lib/handlers/a.js;98;175
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-mdast/lib/handlers/base.js;74;115
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/hast-util-to-mdast/lib/handlers/blockquote.js;69;93
