BUNDLE;GZIP;SIZE
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/container-phrasing.js;307;867
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/encode-character-reference.js;51;60
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/encode-info.js;86;352
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/format-code-as-indented.js;86;151
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/format-heading-as-setext.js;103;182
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/format-link-as-autolink.js;121;242
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/indent-lines.js;106;200
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/pattern-in-scope.js;108;217
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/safe.js;368;1112
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-markdown/lib/util/track.js;139;317
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/mdast-util-to-string/lib/index.js;191;500
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/attention.js;494;2012
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/autolink.js;230;1045
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/blank-line.js;86;161
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/block-quote.js;215;755
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/character-escape.js;103;321
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/character-reference.js;205;925
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/code-fenced.js;492;2311
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/code-indented.js;253;865
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/code-text.js;350;1343
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/content.js;282;917
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/definition.js;288;1122
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/hard-break-escape.js;90;200
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/heading-atx.js;286;1089
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/html-flow.js;689;3618
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/html-text.js;438;2483
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/label-end.js;682;3117
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/label-start-image.js;147;424
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/label-start-link.js;133;316
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/line-ending.js;83;163
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/list.js;517;2613
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/setext-underline.js;336;1129
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-core-commonmark/lib/thematic-break.js;142;403
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-extension-gfm-autolink-literal/lib/syntax.js;829;3738
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-extension-gfm-footnote/lib/syntax.js;774;4032
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-extension-gfm-strikethrough/lib/syntax.js;427;1553
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-extension-gfm-table/lib/edit-map.js;189;557
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-extension-gfm-table/lib/infer.js;153;429
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-extension-gfm-table/lib/syntax.js;957;4634
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-extension-gfm-task-list-item/lib/syntax.js;221;827
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-extension-gfm/index.js;45;54
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-factory-destination/index.js;232;925
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-factory-label/index.js;203;635
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-factory-space/index.js;101;187
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-factory-title/index.js;176;595
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-factory-whitespace/index.js;90;172
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-character/index.js;164;434
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-chunked/index.js;132;300
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-classify-character/index.js;48;67
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-combine-extensions/index.js;167;369
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-decode-numeric-character-reference/index.js;111;207
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-decode-string/index.js;137;262
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-html-tag-name/index.js;177;528
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-normalize-identifier/index.js;64;100
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-resolve-all/index.js;80;124
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-sanitize-uri/index.js;198;487
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-subtokenize/index.js;552;1874
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark-util-subtokenize/lib/splice-buffer.js;360;1659
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/constructs.js;216;520
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/create-tokenizer.js;910;3158
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/initialize/content.js;177;540
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/initialize/document.js;602;2276
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/initialize/flow.js;144;484
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/initialize/text.js;502;1522
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/parse.js;114;217
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/postprocess.js;37;38
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/micromark/lib/preprocess.js;276;677
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/index.js;43;65
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/aria.js;273;879
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/find.js;200;500
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/html.js;1048;4161
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/normalize.js;37;38
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/svg.js;2074;10078
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/util/case-insensitive-transform.js;39;46
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/util/case-sensitive-transform.js;37;38
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/util/create.js;125;271
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/util/defined-info.js;134;249
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/util/info.js;115;406
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/util/merge.js;74;121
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/util/schema.js;76;156
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/util/types.js;110;250
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/xlink.js;97;208
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/xml.js;82;132
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/property-information/lib/xmlns.js;70;118
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/rehype-dom-parse/lib/index.js;136;283
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/rehype-dom-stringify/lib/index.js;162;380
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/rehype-minify-whitespace/lib/index.js;37;43
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/rehype-remark/lib/index.js;83;160
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/remark-breaks/lib/index.js;35;40
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/remark-gfm/lib/index.js;102;260
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/remark-parse/lib/index.js;94;192
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/remark-rehype/lib/index.js;79;146
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/remark-stringify/lib/index.js;84;142
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/space-separated-tokens/index.js;75;120
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/stringify-entities/lib/constant/dangerous.js;48;63
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/stringify-entities/lib/core.js;268;663
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/stringify-entities/lib/index.js;50;59
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/stringify-entities/lib/util/format-smart.js;115;341
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/stringify-entities/lib/util/to-decimal.js;77;106
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/stringify-entities/lib/util/to-hexadecimal.js;92;134
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/stringify-entities/lib/util/to-named.js;153;297
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/stringify-entities/node_modules/character-entities-legacy/index.js;243;839
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/trim-lines/index.js;156;412
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/trim-trailing-lines/index.js;90;145
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/trough/lib/index.js;269;767
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/unified/lib/callable-instance.js;82;138
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/unified/lib/index.js;1004;4028
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/unified/node_modules/is-plain-obj/index.js;97;212
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/unist-util-find-after/lib/index.js;156;381
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/unist-util-is/lib/index.js;243;764
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/unist-util-position/lib/index.js;136;349
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/unist-util-visit-parents/lib/index.js;302;824
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/unist-util-visit/lib/index.js;106;205
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/vfile-message/lib/index.js;340;1367
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/vfile-message/node_modules/unist-util-stringify-position/lib/index.js;118;310
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/vfile/lib/index.js;549;2166
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/vfile/lib/minpath.browser.js;560;2040
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/vfile/lib/minproc.browser.js;38;40
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/vfile/lib/minurl.browser.js;286;781
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/vfile/lib/minurl.shared.js;72;119
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/web-namespaces/index.js;86;240
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/zwitch/index.js;120;278
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-markdown-gfm$dist$index.js.(LD6BLDG5).js:build/node-scripts/export/@ckeditor$ckeditor5-markdown-gfm$dist$index.js.js;106;301
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/dist/index.js;18;7
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/automediaembed.ts;538;1691
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/converters.ts;173;344
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/mediaembed.ts;93;158
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/mediaembedcommand.ts;225;513
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/mediaembedediting.ts;934;4135
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/mediaembedtoolbar.ts;162;368
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/mediaembedui.ts;529;1792
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/mediaregistry.ts;640;2152
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/ui/mediaformview.ts;431;1581
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-media-embed/src/utils.ts;220;585
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-media-embed$dist$index.js.(6L6N632L).js:build/node-scripts/export/@ckeditor$ckeditor5-media-embed$dist$index.js.js;212;756
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-mention/dist/index.js;25;12
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-mention/src/mention.ts;112;182
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-mention/src/mentioncommand.ts;436;945
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-mention/src/mentionediting.ts;790;2440
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-mention/src/mentionui.ts;2163;7392
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-mention/src/ui/domwrapperview.ts;193;519
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-mention/src/ui/mentionlistitemview.ts;92;147
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-mention/src/ui/mentionsview.ts;295;755
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/es-toolkit/dist/compat/function/debounce.mjs;210;430
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/es-toolkit/dist/function/debounce.mjs;240;508
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-mention$dist$index.js.(7PBDRVMD).js:build/node-scripts/export/@ckeditor$ckeditor5-mention$dist$index.js.js;178;481
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-minimap/dist/index.js;14;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-minimap/src/minimap.ts;602;2125
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-minimap/src/minimapiframeview.ts;389;895
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-minimap/src/minimappositiontrackerview.ts;289;808
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-minimap/src/minimapview.ts;454;1707
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-minimap/src/utils.ts;325;990
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-minimap$dist$index.js.(26L7RPCC).js:build/node-scripts/export/@ckeditor$ckeditor5-minimap$dist$index.js.js;168;502
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-page-break/dist/index.js;16;7
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-page-break/src/pagebreak.ts;85;151
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-page-break/src/pagebreakcommand.ts;193;451
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-page-break/src/pagebreakediting.ts;436;1393
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-page-break/src/pagebreakui.ts;229;633
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-page-break$dist$index.js.(35UZLVOC).js:build/node-scripts/export/@ckeditor$ckeditor5-page-break$dist$index.js.js;79;185
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paragraph/dist/index.js;13;1
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paragraph/src/insertparagraphcommand.ts;260;759
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paragraph/src/paragraph.ts;239;643
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paragraph/src/paragraphbuttonui.ts;168;376
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paragraph/src/paragraphcommand.ts;212;558
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-paragraph$dist$index.js.(3LL4LIDH).js:build/node-scripts/export/@ckeditor$ckeditor5-paragraph$dist$index.js.js;80;209
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/dist/index.js;16;3
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/bookmark.ts;132;272
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/br.ts;309;836
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/image.ts;767;2565
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/list.ts;1224;4283
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/parse.ts;378;922
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/removeboldwrapper.ts;105;180
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/removegooglesheetstag.ts;96;166
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/removeinvalidtablewidth.ts;104;200
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/removemsattributes.ts;190;464
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/removestyleblock.ts;70;94
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/removexmlns.ts;81;124
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/space.ts;264;748
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/table.ts;192;506
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/filters/utils.ts;116;280
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/normalizers/googledocsnormalizer.ts;140;244
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/normalizers/googlesheetsnormalizer.ts;130;235
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/normalizers/mswordnormalizer.ts;224;478
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-paste-from-office/src/pastefromoffice.ts;293;719
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/exports/@ckeditor$ckeditor5-paste-from-office$dist$index.js.(TAJ3LD7C).js:build/node-scripts/export/@ckeditor$ckeditor5-paste-from-office$dist$index.js.js;364;1716
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/ck/createCKCdnBaseBundlePack.ts;292;808
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/ck/createCKCdnPremiumBundlePack.ts;175;491
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/ck/createCKCdnUrl.ts;58;82
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/ck/isCKCdnVersion.ts;70;114
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/ckbox/createCKBoxCdnBundlePack.ts;215;501
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/ckbox/createCKBoxCdnUrl.ts;57;78
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/loadCKEditorCloud.ts;316;875
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/plugins/combineCdnPluginsPacks.ts;78;121
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/utils/combineCKCdnBundlesPacks.ts;156;428
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/cdn/utils/loadCKCdnResourcesPack.ts;214;621
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/docs/createCKDocsUrl.ts;64;95
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/installation-info/getCKBaseBundleInstallationInfo.ts;74;107
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/installation-info/getCKBoxInstallationInfo.ts;61;85
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/installation-info/getSupportedLicenseVersionInstallationInfo.ts;12;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/license/getLicenseVersionFromEditorVersion.ts;69;120
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/license/isCKCdnSupportedByEditorVersion.ts;67;104
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/license/isCKEditorFreeLicense.ts;12;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/plugins/appendExtraPluginsToEditorConfig.ts;12;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/plugins/IntegrationUsageDataPlugin.ts;12;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/utils/defer.ts;60;97
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/utils/filterBlankObjectValues.ts;36;39
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/utils/filterObjectValues.ts;62;94
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/utils/injectScript.ts;301;741
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/utils/injectStylesheet.ts;353;959
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-integrations-common/src/utils/isSSR.ts;36;39
