BUNDLE;GZIP;SIZE
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-text-mask.(WJBTIKC7).js;5315;14124
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-transition-group.(SQ3ROOSU).js;4545;14951
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/text-mask-addons.(FFG6XCJA).js;2771;6590
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/text-mask-core.(ZFSW3IGW).js;3505;9249
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/uuid.(KE36O2DG).js;3613;8498
apps/frontend-js/frontend-js-item-selector-web/__liferay__/index.(ECSPT43A).js;3489;10452
apps/frontend-js/frontend-js-react-web/__liferay__/exports/classnames.(EUJQY42R).js;796;1435
apps/frontend-js/frontend-js-react-web/__liferay__/exports/formik.(VQXHOBP4).js;17522;53060
apps/frontend-js/frontend-js-react-web/__liferay__/exports/prop-types.(XSPN7MUT).js;995;1917
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-16.(FAY35UWY).js;3723;9338
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-18.(DBCX26Z2).js;3370;8637
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dnd-html5-backend.(UVHZGBNV).js;4896;17742
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dnd.(SEOUAJE3).js;15827;73928
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-16.(IV4LFDNR).js;39929;125795
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-18.(SBS6XFYT).js;43861;135905
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-18$client.(ECKWSKV5).js;622;1164
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom.(FQVILUG6).js;43874;135934
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom$client.(PG6V755S).js;617;1161
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react.(NLICM7OP).js;3383;8666
apps/frontend-js/frontend-js-react-web/__liferay__/index.(2ZKGKNKX).js;2526;6137
apps/frontend-js/frontend-js-recharts/__liferay__/exports/recharts.(SXZFCBD4).js;141393;522539
apps/frontend-js/frontend-js-spa-web/__liferay__/index.(FG2Y7KHA).js;11464;39156
apps/frontend-js/frontend-js-state-web/__liferay__/index.(BFW7HDCR).js;1187;3370
apps/frontend-js/frontend-js-state-web/__liferay__/react.(QP2U5QDU).js;522;956
apps/frontend-js/frontend-js-tooltip-support-web/__liferay__/index.(ZBBUTTDU).js;792;2043
apps/frontend-js/frontend-js-walkthrough-web/__liferay__/index.(EJRFBCWN).js;3869;10426
apps/frontend-js/frontend-js-web/__liferay__/index.(5ZOFZURS).js;6214;17080
apps/frontend-js/frontend-js-web/__liferay__/legacy.(EOQRJWHL).js;2465;6563
apps/frontend-taglib/frontend-taglib-clay-sample-web/__liferay__/index.(2LGPXD7F).js;2099;6390
apps/frontend-taglib/frontend-taglib-clay/__liferay__/index.(5VTYIKJC).js;10236;38183
apps/frontend-taglib/frontend-taglib/__liferay__/index.(QIDIBPCT).js;6061;19551
apps/frontend-theme/frontend-theme-classic-style-guide-sample-web/__liferay__/index.(F2MR5KTW).js;1849;6359
apps/frontend-theme/frontend-theme-dialect-style-guide-sample-web/__liferay__/index.(T4IVG7QZ).js;6786;37958
apps/headless/headless-builder/headless-builder-web/__liferay__/index.(4GMIYI2Q).js;19195;90752
apps/invitation/invitation-invite-members-web/__liferay__/index.(IG2YV47I).js;2780;9881
apps/item-selector/item-selector-taglib/__liferay__/index.(OH3O2AMV).js;10586;36430
apps/item-selector/item-selector-upload-web/__liferay__/index.(XJFXPG7W).js;385;659
apps/item-selector/item-selector-url-web/__liferay__/index.(C4AXKHGW).js;1468;3760
apps/item-selector/item-selector-web/__liferay__/index.(KE5P5C45).js;989;2253
apps/journal/journal-article-dynamic-data-mapping-form-field-type/__liferay__/index.(TTY3745L).js;1279;3096
apps/journal/journal-content-web/__liferay__/index.(KYX3PMOM).js;1355;2912
apps/journal/journal-taglib/__liferay__/index.(TSPXS3PJ).js;649;1278
apps/journal/journal-web/__liferay__/index.(VSYQMOPS).js;22683;94129
apps/knowledge-base/knowledge-base-web/__liferay__/index.(BKXCYFPS).js;7935;28249
apps/layout/layout-admin-web/__liferay__/index.(VFXKAM6D).js;18927;69561
apps/layout/layout-content-page-editor-web/__liferay__/index.(5ZV2RGA4).js;155626;599398
apps/layout/layout-dynamic-data-mapping-form-field-type/__liferay__/index.(QKA5K24N).js;1255;3037
apps/layout/layout-js-components-web/__liferay__/index.(7VIGFT7Y).js;17990;63531
apps/layout/layout-locked-layouts-web/__liferay__/index.(6B3NCFC2).js;938;1730
apps/layout/layout-page-template-admin-web/__liferay__/index.(TLUSXOCK).js;6196;28651
apps/layout/layout-page-template-item-selector-web/__liferay__/index.(3ZSSWAK3).js;1496;3907
apps/layout/layout-reports-web/__liferay__/index.(MJ75XX3P).js;9769;36797
apps/layout/layout-seo-web/__liferay__/index.(EX5ISLGC).js;5040;18893
apps/layout/layout-set-prototype-web/__liferay__/index.(LDWQUBBU).js;1788;4721
apps/layout/layout-taglib/__liferay__/index.(A4DGN7K3).js;4315;14188
apps/layout/layout-taglib/__liferay__/render.(3XJDQFPS).js;3637;9864
apps/layout/layout-type-controller/layout-type-controller-embedded/__liferay__/index.(CYKLSJP2).js;283;399
apps/layout/layout-type-controller/layout-type-controller-panel/__liferay__/index.(F3KET44X).js;1039;2676
apps/layout/layout-utility-page/layout-utility-page-terms-of-use/__liferay__/index.(4B3QLLLM).js;521;800
apps/map/map-common/__liferay__/index.(JLBZ6DJZ).js;2799;8481
apps/map/map-google-maps/__liferay__/index.(UNQBZUMY).js;2098;6011
apps/map/map-openstreetmap/__liferay__/index.(F2WESJKB).js;2064;5461
apps/marketplace/marketplace-js-components-web/__liferay__/index.(QYV2NRCG).js;9489;32715
apps/marketplace/marketplace-settings-web/__liferay__/index.(UI6Y2KLF).js;2199;6324
apps/marketplace/marketplace-store-web/__liferay__/index.(G252ZZJL).js;65;45
apps/message-boards/message-boards-web/__liferay__/index.(HPYRFKOQ).js;2787;8822
apps/my-subscriptions/my-subscriptions-web/__liferay__/index.(73OYLDH7).js;578;887
apps/notification/notification-web/__liferay__/index.(X7QU6HVR).js;8557;35504
apps/notifications/notifications-web/__liferay__/index.(QQZY4HIC).js;671;1126
apps/oauth2-provider/oauth2-provider-web/__liferay__/client.(EYCTTAZX).js;1904;4599
apps/oauth2-provider/oauth2-provider-web/__liferay__/global.(PDB5KG7K).js;536;915
apps/oauth2-provider/oauth2-provider-web/__liferay__/index.(XCI2TZZL).js;2128;7532
apps/object/object-dynamic-data-mapping-form-field-type/__liferay__/index.(TPSHJR75).js;5256;15746
apps/object/object-js-components-web/__liferay__/index.(JO3IJNQT).js;15955;61808
apps/object/object-web/__liferay__/index.(TZF53J2E).js;88530;406329
apps/password-policies-admin/password-policies-admin-web/__liferay__/index.(NXGZKKFR).js;1172;2729
apps/portal-instances/portal-instances-web/__liferay__/index.(PIS5VD4N).js;1323;2928
apps/portal-search/portal-search-admin-web/__liferay__/index.(ZYYGUV2J).js;6940;25065
apps/portal-search/portal-search-web/__liferay__/index.(YXYRGC3R).js;20410;102363
apps/portal-search/portal-search-web/__liferay__/search-bar.(DLDF23LB).js;4595;13973
apps/portal-security/portal-security-script-management-web/__liferay__/index.(SHXJOKYI).js;2200;6763
apps/portal-settings/portal-settings-web/__liferay__/index.(4OKHNUNA).js;573;1031
apps/portal-template/portal-template-react-renderer-impl/__liferay__/index.(34B6KRQF).js;399;597
apps/portal-workflow/portal-workflow-instance-tracker-web/__liferay__/index.(YRIBDRVR).js;4472;15022
apps/portal-workflow/portal-workflow-taglib/__liferay__/index.(QP5FGYXD).js;1272;3477
apps/portal-workflow/portal-workflow-task-web/__liferay__/index.(HV3FNG6Q).js;1043;2723
apps/portal-workflow/portal-workflow-web/__liferay__/index.(G252ZZJL).js;65;45
apps/portal/portal-company-log-web/__liferay__/index.(GECLR7IG).js;14659;41089
apps/portal/portal-default-permissions-web/__liferay__/index.(6252JJNJ).js;1003;2555
apps/portlet-configuration/portlet-configuration-css-web/__liferay__/index.(JTUSQAJH).js;705;1351
apps/portlet-configuration/portlet-configuration-web/__liferay__/index.(VVFBHTHG).js;1384;3827
apps/product-analytics/product-analytics-web/__liferay__/index.(JLQCCBVH).js;2040;5296
apps/product-navigation/product-navigation-applications-menu-web/__liferay__/index.(C2ZNMO5R).js;4377;16306
apps/product-navigation/product-navigation-control-menu-web/__liferay__/index.(STK3YSEZ).js;5635;18363
apps/product-navigation/product-navigation-product-menu-web/__liferay__/index.(464IDR3U).js;5741;20315
apps/product-navigation/product-navigation-simulation-device/__liferay__/index.(YX7U3SQZ).js;3421;10877
apps/product-navigation/product-navigation-site-administration/__liferay__/index.(READT6X6).js;452;751
apps/product-navigation/product-navigation-taglib/__liferay__/index.(4UD4JBCQ).js;1755;4393
apps/product-navigation/product-navigation-user-personal-bar-web/__liferay__/index.(UCBDBB6L).js;974;1783
apps/questions/questions-web/__liferay__/index.(YH4B5VSU).js;43344;167686
apps/ratings/ratings-taglib/__liferay__/index.(7RIKZ336).js;4626;15598
apps/redirect/redirect-web/__liferay__/index.(TQVJCHXF).js;4260;14101
apps/roles/roles-admin-web/__liferay__/index.(U5VBAOKZ).js;2884;8191
apps/saved-content/saved-content-taglib/__liferay__/index.(P3UBWYLX).js;1256;2833
apps/segments/segments-simulation-web/__liferay__/index.(4EGXTHLK).js;2203;7217
apps/segments/segments-web/__liferay__/index.(J7H2ZB46).js;17094;62405
apps/server/server-admin-web/__liferay__/index.(5DMJSST7).js;615;972
apps/sharing/sharing-taglib/__liferay__/index.(NMCG7XQV).js;1577;4941
apps/sharing/sharing-web/__liferay__/index.(6LWCOEGK).js;4866;15901
apps/site-navigation/site-navigation-admin-web/__liferay__/index.(TEGXW7GR).js;11216;40612
apps/site-navigation/site-navigation-item-selector-web/__liferay__/index.(T6XRULYK).js;1631;4151
apps/site-navigation/site-navigation-menu-item-asset-vocabulary/__liferay__/index.(P2MQ4NZ4).js;2505;8829
apps/site-navigation/site-navigation-menu-item-display-page/__liferay__/index.(3CERQBOH).js;2595;8381
apps/site-navigation/site-navigation-menu-item-layout/__liferay__/index.(G7XGVHC7).js;909;1985
apps/site-navigation/site-navigation-menu-web/__liferay__/index.(2AHWR7WB).js;1452;3998
apps/site-navigation/site-navigation-taglib/__liferay__/index.(ZJ4WW53P).js;613;1111
apps/site/site-admin-web/__liferay__/index.(QBXO6WJQ).js;3385;9749
apps/site/site-cmp-site-initializer/__liferay__/index.(4MUNQAZZ).js;3776;12115
apps/site/site-cms-site-initializer/__liferay__/index.(FEZOPPKB).js;108745;457575
apps/site/site-memberships-web/__liferay__/index.(PJELWGG2).js;2165;9526
apps/site/site-my-sites-web/__liferay__/index.(ILKQGWBO).js;268;355
apps/site/site-sitemap-web/__liferay__/index.(K5SNPAVL).js;1465;3835
apps/site/site-teams-web/__liferay__/index.(2LSACMS6).js;975;3198
apps/social/social-bookmarks-taglib/__liferay__/index.(C4673FSG).js;425;743
apps/staging/staging-bar-web/__liferay__/index.(XVSEGTTX).js;1735;4593
apps/staging/staging-processes-web/__liferay__/index.(HQTOMOXD).js;716;1205
apps/staging/staging-taglib/__liferay__/index.(6QEKHIJV).js;3904;11550
apps/style-book/style-book-web/__liferay__/index.(P35FZV5V).js;10164;36359
apps/template/template-taglib/__liferay__/index.(OPFGEI2U).js;1170;2961
apps/template/template-web/__liferay__/index.(MAHJIONC).js;7539;24876
apps/translation/translation-web/__liferay__/index.(KIFG3344).js;7742;29923
apps/trash/trash-taglib/__liferay__/index.(V7UII655).js;554;840
apps/trash/trash-web/__liferay__/index.(47TRS3ZN).js;1165;2543
apps/user-associated-data/user-associated-data-web/__liferay__/index.(V2ETOKSS).js;572;909
apps/user-groups-admin/user-groups-admin-web/__liferay__/index.(IVC3JJPN).js;986;1962
apps/users-admin/users-admin-web/__liferay__/index.(BWUM65WV).js;3644;12200
apps/wiki/wiki-web/__liferay__/index.(5FB24QDR).js;1939;5888
